loanamount,totaldue,termdays,referred,good_bad_flag,age_as_at_2017,bank_account_type,longitude_gps,latitude_gps,bank_name_clients,employment_status_clients,systemloanid,loannumber_trainprevloans,loanamount_trainprevloans,totaldue_trainprevloans,termdays_trainprevloans,closeddate_days,firstduedate_days,firstrepaiddate_days
30000.0,34500.0,30,Yes,Good,35,Other,3.4231792,6.4540573,GT Bank,Permanent,301640470.0,2.0,10000.0,13000.0,30,34,30,34
10000.0,13000.0,30,Yes,Bad,32,Savings,7.0483318,4.8340691,GT Bank,Permanent,301942359.0,1.0,10000.0,11500.0,15,30,16,30
10000.0,11500.0,15,Yes,Good,34,Savings,3.319964,6.6671957,GT Bank,Undisclosed,301890079.0,1.0,10000.0,11500.0,15,13,15,13
50000.0,57500.0,90,Yes,Good,36,Other,5.6903337,5.8857439,GT Bank,Permanent,301937216.0,14.0,50000.0,55000.0,60,26,30,26
15000.0,17250.0,30,Yes,Good,27,Savings,7.464168,5.5372662,Zenith Bank,Student,301777629.0,2.0,10000.0,13000.0,30,27,30,27
10000.0,11500.0,15,Yes,Bad,34,Savings,3.9225779,7.4142169,Zenith Bank,Permanent,301774492.0,2.0,10000.0,11500.0,15,15,15,15
10000.0,11500.0,15,Yes,Good,43,Current,3.3365305,6.4250421,Stanbic IBTC,Permanent,301968331.0,1.0,10000.0,11500.0,15,21,18,21
10000.0,13000.0,30,Yes,Good,36,Savings,3.8754919,7.374784,GT Bank,Permanent,301912604.0,1.0,10000.0,13000.0,30,32,32,32
10000.0,11500.0,15,Yes,Good,28,Savings,3.4274473,6.4291349,UBA,Permanent,301934899.0,1.0,10000.0,13000.0,30,29,30,29
10000.0,13000.0,30,Yes,Good,35,Savings,3.344965,6.6061828,Zenith Bank,Permanent,301939756.0,1.0,10000.0,13000.0,30,20,32,20
10000.0,11500.0,15,Yes,Good,35,Savings,3.8758802,7.3464418,GT Bank,Permanent,301938027.0,2.0,10000.0,11500.0,15,15,15,15
20000.0,24500.0,30,Yes,Good,34,Savings,3.5547609,6.4637795,Fidelity Bank,Permanent,301919562.0,4.0,20000.0,24500.0,30,27,30,27
15000.0,16687.5,15,Yes,Good,27,Other,7.493763,9.0370751,Access Bank,Permanent,301831452.0,5.0,20000.0,21900.0,15,13,16,13
10000.0,12500.0,30,Yes,Good,31,Savings,7.0432296,4.8151643,UBA,Permanent,301944600.0,1.0,10000.0,13000.0,30,15,30,15
20000.0,24500.0,30,Yes,Good,41,Other,3.2638633,6.629587,GT Bank,Permanent,301713567.0,1.0,10000.0,13000.0,30,31,30,31
20000.0,24500.0,30,Yes,Good,38,Savings,7.48457,6.471885,Fidelity Bank,Undisclosed,301944352.0,3.0,10000.0,13000.0,30,29,30,29
40000.0,44000.0,30,Yes,Bad,40,Other,3.6181852,6.4739359,GT Bank,Self-Employed,301753245.0,3.0,20000.0,24500.0,30,15,30,15
20000.0,24500.0,30,Yes,Good,29,Savings,5.2478726,7.7059891,GT Bank,Self-Employed,301848438.0,5.0,20000.0,23800.0,30,11,30,11
10000.0,11500.0,15,Yes,Good,36,Savings,3.3939591,6.6074703,Zenith Bank,Undisclosed,301909540.0,1.0,10000.0,11500.0,15,17,15,17
10000.0,13000.0,30,Yes,Good,32,Savings,5.7724916,5.5479256,GT Bank,Permanent,301938023.0,1.0,10000.0,13000.0,30,25,30,25
10000.0,13000.0,30,Yes,Good,32,Savings,3.2871302,6.5398004,UBA,Permanent,301860762.0,1.0,10000.0,13000.0,30,28,30,28
10000.0,10750.0,15,Yes,Good,26,Savings,3.4205973,6.4428334,GT Bank,Permanent,301836100.0,1.0,10000.0,11500.0,15,17,16,17
20000.0,24500.0,30,Yes,Good,29,Savings,7.4845662,9.0546924,UBA,Permanent,301887549.0,2.0,10000.0,13000.0,30,28,30,28
10000.0,13000.0,30,Yes,Good,34,Savings,7.0106293,4.7911916,Access Bank,Permanent,301958945.0,1.0,10000.0,13000.0,30,9,30,9
20000.0,24500.0,30,Yes,Good,32,Other,3.2367526,7.0301684,Stanbic IBTC,Permanent,301943912.0,6.0,20000.0,24000.0,30,30,30,30
10000.0,13000.0,30,Yes,Good,33,Savings,7.679738,9.0171219,Diamond Bank,Permanent,301931599.0,2.0,10000.0,13000.0,30,32,32,32
10000.0,13000.0,30,Yes,Bad,24,Savings,3.3846204,6.5247019,First Bank,Undisclosed,301900334.0,2.0,10000.0,13000.0,30,40,32,40
10000.0,13000.0,30,Yes,Good,30,Savings,8.5050067,7.7157783,UBA,Permanent,301945320.0,1.0,10000.0,13000.0,30,18,31,18
10000.0,13000.0,30,Yes,Good,31,Savings,3.3077251,6.6024647,GT Bank,Permanent,301875074.0,1.0,10000.0,13000.0,30,25,32,25
10000.0,11500.0,15,Yes,Good,27,Savings,3.9382775,7.3963207,Diamond Bank,Permanent,301900814.0,1.0,10000.0,13000.0,30,33,32,33
10000.0,11500.0,15,Yes,Good,28,Savings,3.3245692,6.5066008,EcoBank,Permanent,301940590.0,1.0,10000.0,11500.0,15,8,17,8
30000.0,34500.0,30,Yes,Good,27,Savings,3.2872931,6.5838284,GT Bank,Self-Employed,301847347.0,5.0,10000.0,11450.0,15,14,15,14
20000.0,24500.0,30,Yes,Bad,31,Savings,3.2616629,6.5346377,First Bank,Undisclosed,301877919.0,3.0,10000.0,11500.0,15,0,15,0
10000.0,13000.0,30,Yes,Bad,26,Savings,3.2686193,6.4513889,GT Bank,Permanent,301954259.0,1.0,10000.0,13000.0,30,24,30,24
10000.0,13000.0,30,Yes,Good,34,Savings,3.4244407,6.817493,GT Bank,Permanent,301937050.0,1.0,10000.0,11500.0,15,16,17,16
10000.0,11500.0,15,Yes,Good,26,Savings,4.2607369,8.1476031,First Bank,Undisclosed,301963304.0,1.0,10000.0,11500.0,15,16,15,16
10000.0,11500.0,15,Yes,Bad,26,Savings,7.4288404,9.0514301,GT Bank,Undisclosed,301957202.0,1.0,10000.0,11500.0,15,17,17,17
10000.0,13000.0,30,Yes,Good,34,Other,8.3418717,4.9607559,Access Bank,Permanent,301874657.0,7.0,10000.0,13000.0,30,58,32,58
50000.0,52500.0,30,Yes,Good,35,Other,6.2978783,4.9232295,GT Bank,Self-Employed,301846059.0,12.0,40000.0,44800.0,30,28,31,28
10000.0,13000.0,30,Yes,Bad,31,Savings,3.3409676,6.5957323,UBA,Permanent,301838821.0,1.0,10000.0,13000.0,30,34,33,33
10000.0,13000.0,30,Yes,Good,49,Current,3.3507089,6.5790486,Diamond Bank,Permanent,301947965.0,2.0,10000.0,13000.0,30,16,32,16
10000.0,13000.0,30,Yes,Good,39,Current,7.3541878,5.1368405,Union Bank,Permanent,301942666.0,2.0,10000.0,13000.0,30,33,30,33
10000.0,13000.0,30,Yes,Bad,38,Savings,2.9875028,6.4166369,Access Bank,Permanent,301935653.0,1.0,10000.0,11500.0,15,15,16,15
30000.0,34500.0,30,Yes,Good,33,Savings,3.4017392,7.1760897,GT Bank,Undisclosed,301921618.0,3.0,20000.0,22250.0,15,15,15,15
10000.0,11500.0,15,Yes,Good,42,Savings,3.4282016,6.4343022,EcoBank,Permanent,301974330.0,1.0,10000.0,11500.0,15,9,15,9
10000.0,11500.0,15,Yes,Good,36,Savings,3.359202,6.581626,First Bank,Undisclosed,301929000.0,6.0,10000.0,11500.0,15,30,15,30
20000.0,24500.0,30,Yes,Bad,28,Savings,3.3053442,6.4847089,GT Bank,Permanent,301881904.0,2.0,10000.0,13000.0,30,29,33,29
10000.0,13000.0,30,Yes,Bad,35,Other,6.6461967,7.8168117,GT Bank,Permanent,301927951.0,2.0,10000.0,13000.0,30,28,30,28
10000.0,13000.0,30,Yes,Bad,34,Savings,3.8649437,7.364631,GT Bank,Permanent,301925075.0,1.0,10000.0,13000.0,30,28,31,28
20000.0,24500.0,30,Yes,Good,34,Savings,4.5497533,7.7631517,Stanbic IBTC,Permanent,301940145.0,3.0,10000.0,11500.0,15,15,15,15
20000.0,24500.0,30,Yes,Good,30,Savings,3.9060569,6.9476778,Wema Bank,Undisclosed,301949096.0,5.0,20000.0,24500.0,30,31,31,31
10000.0,13000.0,30,Yes,Good,35,Savings,5.6793267,6.259365,UBA,Permanent,301895590.0,1.0,10000.0,13000.0,30,29,30,29
10000.0,11500.0,15,Yes,Good,22,Savings,7.4918243,9.0286167,Access Bank,Permanent,301925601.0,1.0,10000.0,11500.0,15,23,17,23
10000.0,13000.0,30,Yes,Good,30,Other,3.3511583,6.5570449,GT Bank,Permanent,301934160.0,1.0,10000.0,11500.0,15,20,18,20
10000.0,11500.0,15,Yes,Good,25,Savings,4.4944671,8.4708378,First Bank,Permanent,301822768.0,1.0,10000.0,11500.0,15,11,15,11
15000.0,16687.5,15,Yes,Bad,43,Savings,4.0234122,7.3797225,Sterling Bank,Undisclosed,301884787.0,2.0,10000.0,11500.0,15,13,16,13
10000.0,11500.0,15,Yes,Bad,31,Savings,3.3127202,7.1044807,GT Bank,Undisclosed,301905260.0,1.0,10000.0,11500.0,15,12,17,12
20000.0,24500.0,30,Yes,Good,22,Savings,3.3494296,6.5031619,Stanbic IBTC,Permanent,301926319.0,2.0,10000.0,13000.0,30,20,30,20
20000.0,24500.0,30,Yes,Good,43,Savings,7.1108716,4.8997356,FCMB,Undisclosed,301898258.0,2.0,10000.0,13000.0,30,30,30,30
10000.0,13000.0,30,Yes,Bad,22,Savings,3.2534281,6.5121219,Access Bank,Undisclosed,301973964.0,1.0,10000.0,13000.0,30,17,30,17
10000.0,13000.0,30,Yes,Bad,30,Savings,3.8582203,7.4654727,GT Bank,Undisclosed,301949188.0,1.0,10000.0,11500.0,15,10,17,10
10000.0,13000.0,30,Yes,Bad,37,Savings,3.4132627,6.436185,GT Bank,Undisclosed,301919862.0,1.0,10000.0,13000.0,30,40,32,40
40000.0,44000.0,30,Yes,Bad,30,Savings,3.109123,6.4978043,GT Bank,Self-Employed,301785758.0,3.0,20000.0,21900.0,15,14,15,14
10000.0,13000.0,30,Yes,Bad,29,Savings,6.3114759,4.9335653,Access Bank,Permanent,301885450.0,1.0,10000.0,11500.0,15,17,16,17
10000.0,13000.0,30,Yes,Bad,36,Other,3.8395746,7.4239626,First Bank,Self-Employed,301759017.0,4.0,20000.0,23800.0,30,3,30,3
40000.0,44000.0,30,Yes,Good,33,Savings,4.470813,8.4498172,GT Bank,Permanent,301678760.0,6.0,30000.0,34500.0,30,34,31,34
30000.0,33000.0,30,Yes,Good,31,Savings,3.3561755,6.6378765,Stanbic IBTC,Permanent,301902416.0,11.0,40000.0,48000.0,60,48,31,27
10000.0,13000.0,30,Yes,Bad,41,Savings,3.8380987,7.4023509,GT Bank,Permanent,301929568.0,2.0,10000.0,13000.0,30,30,30,30
10000.0,11500.0,15,Yes,Bad,30,Savings,3.9514123,7.4143335,First Bank,Permanent,301885950.0,1.0,10000.0,11500.0,15,21,16,21
40000.0,48000.0,60,Yes,Good,24,Other,7.5296319,6.4263965,First Bank,Student,301928279.0,10.0,40000.0,48000.0,60,47,30,30
20000.0,24500.0,30,Yes,Good,28,Savings,3.57922,7.9863467,GT Bank,Permanent,301887295.0,1.0,10000.0,13000.0,30,29,30,29
10000.0,13000.0,30,Yes,Good,38,Savings,3.2616983,6.5077577,UBA,Permanent,301929768.0,2.0,10000.0,13000.0,30,24,30,24
10000.0,13000.0,30,Yes,Good,30,Savings,3.3704933,6.5318884,Zenith Bank,Permanent,301934082.0,1.0,10000.0,13000.0,30,30,30,30
10000.0,13000.0,30,Yes,Good,34,Savings,8.8869769,9.8798816,EcoBank,Permanent,301949828.0,1.0,10000.0,11500.0,15,17,17,17
40000.0,48000.0,60,Yes,Good,35,Savings,3.3921032,6.5849264,FCMB,Permanent,301738848.0,9.0,30000.0,32250.0,15,13,17,13
10000.0,13000.0,30,Yes,Good,36,Savings,3.2453548,6.6333374,Diamond Bank,Undisclosed,301928687.0,1.0,10000.0,11500.0,15,12,15,12
20000.0,24500.0,30,Yes,Bad,29,Savings,3.3713936,6.4848291,GT Bank,Permanent,301915257.0,2.0,10000.0,11000.0,15,16,15,16
10000.0,13000.0,30,Yes,Good,27,Savings,3.5790813,6.4751669,UBA,Permanent,301955529.0,1.0,10000.0,13000.0,30,5,32,5
20000.0,24500.0,30,Yes,Good,39,Savings,3.3351367,6.6239767,Diamond Bank,Permanent,301914545.0,2.0,10000.0,13000.0,30,29,30,29
20000.0,23000.0,30,Yes,Good,32,Savings,4.5646288,8.4680385,GT Bank,Permanent,301906658.0,2.0,10000.0,13000.0,30,14,30,14
20000.0,22250.0,15,Yes,Good,25,Savings,6.7717363,6.1265464,Diamond Bank,Permanent,301921261.0,3.0,10000.0,11500.0,15,13,16,13
10000.0,13000.0,30,Yes,Good,33,Savings,3.5135142,6.4543393,GT Bank,Permanent,301948440.0,1.0,10000.0,13000.0,30,30,32,30
10000.0,11500.0,15,Yes,Good,32,Savings,3.3958,6.4531,GT Bank,Undisclosed,301912110.0,4.0,10000.0,11500.0,15,15,15,15
10000.0,11500.0,15,Yes,Bad,33,Other,5.2488405,7.7136352,GT Bank,Permanent,301871090.0,4.0,10000.0,11500.0,15,17,15,17
20000.0,24500.0,30,Yes,Good,49,Other,3.7055958,6.8803114,GT Bank,Self-Employed,301777226.0,2.0,10000.0,13000.0,30,27,34,27
10000.0,11500.0,15,Yes,Good,26,Savings,3.27407,6.633555,GT Bank,Permanent,301971834.0,1.0,10000.0,11500.0,15,15,15,15
10000.0,13000.0,30,Yes,Good,35,Savings,3.2737267,6.66989,GT Bank,Permanent,301953118.0,2.0,10000.0,13000.0,30,31,30,31
10000.0,13000.0,30,Yes,Good,32,Savings,3.6076055,6.4517767,GT Bank,Permanent,301974267.0,1.0,10000.0,13000.0,30,15,30,15
10000.0,13000.0,30,Yes,Bad,36,Savings,7.3389105,5.1336237,Stanbic IBTC,Permanent,301924849.0,1.0,10000.0,13000.0,30,33,31,33
20000.0,24000.0,30,Yes,Bad,36,Savings,7.7272367,11.085675,Zenith Bank,Permanent,301958410.0,2.0,10000.0,13000.0,30,3,31,3
30000.0,33000.0,30,Yes,Bad,25,Savings,12.42122,9.240795,EcoBank,Permanent,301735244.0,5.0,20000.0,21500.0,15,8,15,8
10000.0,13000.0,30,Yes,Good,28,Other,3.2932017,6.6804133,GT Bank,Permanent,301794370.0,12.0,20000.0,23800.0,30,87,30,87
30000.0,33000.0,30,Yes,Good,29,Other,7.3814717,9.170555,Standard Chartered,Permanent,301940343.0,7.0,10000.0,10750.0,15,7,15,7
40000.0,44000.0,30,Yes,Good,34,Other,2.7486303,6.6405991,Diamond Bank,Self-Employed,301755610.0,5.0,30000.0,32250.0,15,15,15,15
10000.0,13000.0,30,Yes,Good,30,Savings,7.4687117,9.0053581,Access Bank,Permanent,301891757.0,1.0,10000.0,13000.0,30,36,31,36
10000.0,13000.0,30,Yes,Good,23,Savings,6.9313152,4.8061756,Diamond Bank,Permanent,301939795.0,1.0,10000.0,13000.0,30,29,32,29
10000.0,13000.0,30,Yes,Good,29,Savings,8.47611,11.9745783,GT Bank,Permanent,301974005.0,1.0,10000.0,11500.0,15,12,15,12
10000.0,13000.0,30,Yes,Good,40,Savings,3.2525482,6.7157505,UBA,Permanent,301943439.0,2.0,10000.0,13000.0,30,30,30,30
10000.0,13000.0,30,Yes,Good,34,Savings,8.5635866,12.0198888,GT Bank,Permanent,301943196.0,1.0,10000.0,11500.0,15,15,15,15
30000.0,34500.0,30,Yes,Good,41,Savings,4.2392632,8.1362462,Diamond Bank,Permanent,301938104.0,6.0,30000.0,34500.0,30,20,30,20
10000.0,11500.0,15,Yes,Good,32,Savings,3.9704655,6.5858269,UBA,Permanent,301944732.0,1.0,10000.0,11500.0,30,15,20,15
10000.0,11500.0,15,Yes,Good,27,Savings,3.8723438,7.419121,GT Bank,Permanent,301937999.0,2.0,10000.0,13000.0,30,30,30,30
10000.0,13000.0,30,Yes,Good,24,Savings,7.0120454,4.8756519,Zenith Bank,Permanent,301941434.0,1.0,10000.0,13000.0,30,27,31,27
10000.0,13000.0,30,Yes,Good,33,Savings,3.3643434,6.5151015,Stanbic IBTC,Permanent,301937154.0,2.0,10000.0,13000.0,30,22,30,22
10000.0,13000.0,30,Yes,Bad,28,Savings,5.1717196,7.2560084,Access Bank,Permanent,301895046.0,1.0,10000.0,13000.0,30,28,30,28
20000.0,22250.0,15,Yes,Bad,29,Savings,3.3538481,6.633325,GT Bank,Permanent,301822782.0,1.0,10000.0,11500.0,15,9,15,9
10000.0,13000.0,30,Yes,Good,36,Savings,3.2230145,6.7148972,Fidelity Bank,Permanent,301956119.0,1.0,10000.0,13000.0,30,29,32,29
10000.0,13000.0,30,Yes,Good,29,Savings,5.2438772,7.6626976,First Bank,Permanent,301922093.0,1.0,10000.0,11500.0,15,17,17,17
10000.0,12250.0,30,Yes,Good,22,Savings,5.1863036,7.2555974,GT Bank,Permanent,301910330.0,1.0,10000.0,13000.0,30,34,31,34
40000.0,44000.0,30,Yes,Good,31,Other,100.07789486938104,71.2280693936817,Diamond Bank,Permanent,301764136.0,3.0,20000.0,23800.0,30,29,33,29
10000.0,13000.0,30,Yes,Good,32,Savings,3.3318086,6.459315,Access Bank,Permanent,301916287.0,6.0,10000.0,13000.0,30,36,30,36
30000.0,34500.0,30,Yes,Good,46,Other,8.535544,12.0036084,Heritage Bank,Permanent,301787499.0,5.0,20000.0,23800.0,30,21,32,20
10000.0,13000.0,30,Yes,Good,40,Savings,3.323625,6.5492186,GT Bank,Permanent,301931237.0,1.0,10000.0,13000.0,30,32,32,32
40000.0,44000.0,30,Yes,Good,39,Other,3.3444014,6.63739,Stanbic IBTC,Permanent,301934659.0,7.0,30000.0,34500.0,30,23,30,23
10000.0,11500.0,15,Yes,Good,28,Savings,3.4287548,7.1842308,GT Bank,Permanent,301939229.0,1.0,10000.0,13000.0,30,33,32,33
10000.0,13000.0,30,Yes,Good,43,Other,3.9341359,7.425694,First Bank,Permanent,301943125.0,2.0,10000.0,13000.0,30,30,30,30
10000.0,13000.0,30,Yes,Good,27,Savings,3.4159999,6.4351001,First Bank,Undisclosed,301940603.0,1.0,10000.0,11500.0,15,12,17,12
20000.0,24500.0,30,Yes,Bad,40,Savings,7.5030844,9.0283551,Skye Bank,Permanent,301951429.0,3.0,10000.0,11500.0,15,1,15,1
10000.0,13000.0,30,Yes,Good,30,Other,8.0859096,6.333186,Stanbic IBTC,Permanent,301846081.0,3.0,10000.0,13000.0,30,54,31,54
10000.0,11500.0,15,Yes,Good,32,Savings,5.6027069,6.3616491,UBA,Undisclosed,301969442.0,1.0,10000.0,11500.0,15,16,16,16
10000.0,13000.0,30,Yes,Good,23,Savings,7.4613774,9.0185921,Access Bank,Permanent,301957299.0,2.0,10000.0,11500.0,15,19,17,19
10000.0,13000.0,30,Yes,Good,39,Savings,3.2794797,6.6594462,First Bank,Permanent,301947219.0,2.0,10000.0,11500.0,15,14,15,14
20000.0,24000.0,30,Yes,Good,32,Savings,3.2202099,6.7055954,GT Bank,Permanent,301923534.0,2.0,10000.0,12500.0,30,26,32,26
15000.0,18375.0,30,Yes,Good,23,Other,3.5147672,6.4404804,Zenith Bank,Permanent,301883898.0,2.0,10000.0,13000.0,30,31,32,31
40000.0,48000.0,60,Yes,Good,42,Savings,3.252215,6.5152363,First Bank,Self-Employed,301712909.0,2.0,10000.0,11500.0,15,7,15,7
20000.0,24500.0,30,Yes,Good,31,Savings,3.3369699,6.5347605,GT Bank,Permanent,301911588.0,3.0,10000.0,11000.0,15,15,15,15
10000.0,13000.0,30,Yes,Good,37,Savings,7.379851,9.170883,First Bank,Permanent,301930826.0,2.0,10000.0,13000.0,30,30,32,30
10000.0,13000.0,30,Yes,Good,38,Savings,6.2852416,4.9227194,UBA,Permanent,301960279.0,1.0,10000.0,11500.0,15,15,15,15
10000.0,13000.0,30,Yes,Good,35,Savings,3.4156604,6.4256966,GT Bank,Permanent,301963199.0,1.0,10000.0,11500.0,15,16,15,16
10000.0,13000.0,30,Yes,Good,25,Savings,3.2787102,6.6670785,GT Bank,Permanent,301950810.0,1.0,10000.0,11500.0,15,11,16,11
30000.0,39000.0,60,Yes,Good,28,Savings,4.6627005,8.0209268,First Bank,Undisclosed,301887424.0,5.0,20000.0,21400.0,15,13,15,13
20000.0,24500.0,30,Yes,Good,25,Savings,7.5049278,6.4161882,Access Bank,Undisclosed,301833547.0,1.0,10000.0,13000.0,30,29,30,29
10000.0,13000.0,30,Yes,Good,38,Savings,7.3907597,10.4797987,FCMB,Permanent,301937665.0,3.0,10000.0,11125.0,15,15,15,15
30000.0,33999.9,30,Yes,Good,28,Savings,3.269134,6.5480072,UBA,Permanent,301837435.0,9.0,30000.0,34400.0,30,21,30,21
10000.0,13000.0,30,Yes,Good,44,Savings,7.62988,13.00168,GT Bank,Permanent,301909657.0,1.0,10000.0,13000.0,30,30,30,30
10000.0,11500.0,15,Yes,Good,26,Savings,3.2924418,6.6402354,GT Bank,Undisclosed,301966239.0,1.0,10000.0,11500.0,15,13,15,13
10000.0,13000.0,30,Yes,Good,31,Savings,4.6011333,8.4825367,Access Bank,Undisclosed,301959929.0,1.0,10000.0,13000.0,30,27,30,27
10000.0,13000.0,30,Yes,Good,36,Savings,5.7081017,6.3797026,Stanbic IBTC,Permanent,301900593.0,1.0,10000.0,13000.0,30,31,32,31
30000.0,39000.0,60,Yes,Good,39,Savings,3.4379345,6.4578965,Stanbic IBTC,Permanent,301902509.0,4.0,20000.0,24000.0,30,24,31,24
10000.0,11500.0,15,Yes,Good,32,Savings,3.3305495,6.5648266,GT Bank,Permanent,301952220.0,1.0,10000.0,11500.0,15,17,15,17
10000.0,13000.0,30,Yes,Bad,28,Savings,3.5097798,6.6463499,GT Bank,Undisclosed,301936752.0,2.0,10000.0,13000.0,30,28,30,28
10000.0,13000.0,30,Yes,Bad,28,Savings,7.3261719,8.9396507,Heritage Bank,Permanent,301921603.0,5.0,10000.0,13000.0,30,59,30,59
20000.0,24500.0,30,Yes,Good,29,Savings,4.5539801,7.7803754,UBA,Undisclosed,301920714.0,1.0,10000.0,11500.0,15,14,16,14
10000.0,13000.0,30,Yes,Good,38,Savings,3.2739233,6.5249037,Diamond Bank,Undisclosed,301918271.0,1.0,10000.0,13000.0,30,28,32,28
20000.0,24500.0,30,Yes,Good,24,Other,3.6105414,6.5066463,Access Bank,Student,301634647.0,1.0,10000.0,11500.0,15,17,16,17
30000.0,34500.0,30,Yes,Good,29,Savings,3.3572828,6.5867721,GT Bank,Permanent,301850845.0,2.0,10000.0,11500.0,15,14,17,14
20000.0,24500.0,30,Yes,Good,36,Savings,3.3407004,6.5697153,GT Bank,Undisclosed,301881166.0,3.0,10000.0,11500.0,15,14,15,14
15000.0,18375.0,30,Yes,Bad,30,Savings,3.3903924,7.1825615,First Bank,Undisclosed,301934163.0,3.0,10000.0,13000.0,30,30,30,30
30000.0,34500.0,30,Yes,Bad,37,Savings,3.431745,6.45563,Stanbic IBTC,Permanent,301931353.0,4.0,20000.0,24000.0,30,15,32,15
10000.0,11500.0,15,Yes,Bad,33,Savings,3.3989764,6.589962,GT Bank,Undisclosed,301928679.0,2.0,10000.0,13000.0,30,35,30,35
10000.0,13000.0,30,Yes,Bad,29,Savings,7.731975,11.0882833,UBA,Permanent,301932532.0,1.0,10000.0,13000.0,30,28,31,28
40000.0,48000.0,60,Yes,Bad,33,Other,4.5503546,8.4813187,GT Bank,Permanent,301772808.0,4.0,20000.0,21900.0,15,14,15,14
30000.0,39000.0,60,Yes,Bad,37,Other,7.4785401,8.9959832,GT Bank,Permanent,301776369.0,2.0,10000.0,11500.0,15,14,15,14
30000.0,39000.0,60,Yes,Good,38,Other,3.3952298,6.5921915,Standard Chartered,Permanent,301620412.0,1.0,10000.0,13000.0,30,33,31,32
50000.0,52500.0,30,Yes,Good,31,Other,3.3447719,6.6004303,First Bank,Self-Employed,301746076.0,11.0,30000.0,32250.0,15,9,15,9
30000.0,39000.0,60,Yes,Good,37,Other,7.4252793,10.4635392,GT Bank,Permanent,301917608.0,4.0,20000.0,24500.0,30,6,30,6
30000.0,34500.0,30,Yes,Good,36,Other,3.2980941,6.682902,GT Bank,Permanent,301644220.0,2.0,10000.0,13000.0,30,36,30,36
30000.0,34500.0,30,Yes,Good,38,Savings,7.456973,10.4504331,Access Bank,Self-Employed,301944429.0,6.0,30000.0,34500.0,30,30,30,30
10000.0,13000.0,30,Yes,Good,41,Savings,5.6272822,6.3217533,First Bank,Permanent,301957629.0,1.0,10000.0,13000.0,30,17,31,17
10000.0,12500.0,30,Yes,Good,34,Savings,7.4979879,9.0461632,Zenith Bank,Undisclosed,301943610.0,1.0,10000.0,11500.0,15,10,15,10
15000.0,16687.5,15,Yes,Good,35,Savings,3.8796679,7.3351928,Stanbic IBTC,Permanent,301914118.0,3.0,10000.0,11500.0,15,13,16,13
10000.0,13000.0,30,Yes,Good,32,Savings,3.9558094,7.5280448,Diamond Bank,Undisclosed,301954516.0,1.0,10000.0,13000.0,30,26,30,26
30000.0,39000.0,60,Yes,Good,30,Savings,7.5330129,6.423788,Diamond Bank,Self-Employed,301906630.0,4.0,20000.0,22250.0,15,16,16,16
10000.0,11500.0,15,Yes,Good,34,Savings,8.5647352,11.9775901,GT Bank,Permanent,301900395.0,4.0,15000.0,16687.5,15,20,15,20
10000.0,13000.0,30,Yes,Bad,33,Other,3.3817655,6.6070859,Zenith Bank,Permanent,301949379.0,2.0,10000.0,13000.0,30,34,31,34
10000.0,13000.0,30,Yes,Bad,27,Savings,3.3434611,6.6234917,Fidelity Bank,Permanent,301939900.0,2.0,10000.0,13000.0,30,29,32,29
10000.0,13000.0,30,Yes,Good,30,Savings,3.3466833,6.6216883,Skye Bank,Permanent,301962576.0,1.0,10000.0,13000.0,30,3,30,3
10000.0,13000.0,30,Yes,Good,35,Savings,3.3504983,6.6590967,GT Bank,Undisclosed,301848126.0,1.0,10000.0,13000.0,30,28,30,28
10000.0,12500.0,30,Yes,Good,35,Savings,6.2989408,5.1853975,GT Bank,Permanent,301930426.0,2.0,10000.0,11500.0,15,14,16,14
50000.0,55000.0,60,Yes,Good,35,Savings,7.4897981,6.4471635,First Bank,Permanent,301823181.0,8.0,40000.0,44800.0,30,31,30,30
10000.0,11500.0,15,Yes,Good,28,Savings,3.363847,6.6087151,UBA,Permanent,301901267.0,1.0,10000.0,11500.0,15,19,15,19
10000.0,11500.0,30,Yes,Good,40,Savings,6.2905478,4.9305353,GT Bank,Permanent,301783938.0,2.0,10000.0,13000.0,30,29,32,29
10000.0,13000.0,30,Yes,Good,26,Savings,4.5332749,7.4901495,Diamond Bank,Student,301815703.0,3.0,10000.0,13000.0,30,38,30,38
20000.0,24500.0,30,Yes,Good,31,Savings,3.1561623,6.4797215,Diamond Bank,Undisclosed,301924795.0,2.0,10000.0,11500.0,15,17,17,17
30000.0,34500.0,30,Yes,Good,35,Other,3.3101166,6.5274068,Stanbic IBTC,Permanent,301838785.0,5.0,20000.0,23800.0,30,20,30,20
10000.0,13000.0,30,Yes,Good,27,Other,5.7437952,5.5693467,Zenith Bank,Permanent,301954450.0,1.0,10000.0,11500.0,15,13,15,13
10000.0,13000.0,30,Yes,Good,25,Savings,3.3667615,7.1561758,GT Bank,Permanent,301953845.0,2.0,10000.0,13000.0,30,11,30,11
20000.0,24500.0,30,Yes,Good,42,Savings,7.4920715,5.5306505,First Bank,Undisclosed,301895973.0,4.0,20000.0,24500.0,30,30,30,30
10000.0,12250.0,30,Yes,Good,24,Savings,3.3385583,6.4944217,GT Bank,Permanent,301896963.0,2.0,10000.0,13000.0,30,30,30,30
40000.0,44000.0,30,Yes,Good,36,Other,3.3289756,7.1544322,GT Bank,Self-Employed,301724252.0,2.0,10000.0,11500.0,15,7,15,7
