loanamount,totaldue,termdays,referred,good_bad_flag,age_as_at_2017,bank_account_type,bank_name_clients,employment_status_clients,loanamount_trainprevloans,totaldue_trainprevloans,termdays_trainprevloans,closeddate_days,firstduedate_days,firstrepaiddate_days
10000.0,11500.0,15,Yes,Good,28,Savings,Fidelity Bank,Permanent,10000.0,11500.0,15,15,18,15
10000.0,11500.0,15,Yes,Good,42,Savings,GT Bank,Undisclosed,10000.0,11500.0,15,13,16,13
10000.0,11500.0,15,Yes,Good,31,Savings,GT Bank,Permanent,10000.0,11500.0,15,23,18,23
30000.0,34500.0,30,Yes,Good,33,Savings,First Bank,Permanent,20000.0,21900.0,15,15,15,15
15000.0,18375.0,30,Yes,Bad,36,Savings,EcoBank,Undisclosed,10000.0,13000.0,30,26,30,26
10000.0,13000.0,30,Yes,Bad,28,Savings,GT Bank,Permanent,10000.0,13000.0,30,43,30,43
10000.0,13000.0,30,Yes,Bad,40,Savings,Fidelity Bank,Permanent,10000.0,13000.0,30,39,30,39
30000.0,39000.0,60,Yes,Bad,24,Other,GT Bank,Permanent,20000.0,21900.0,15,17,17,17
10000.0,13000.0,30,Yes,Bad,28,Other,Zenith Bank,Permanent,10000.0,13000.0,30,13,33,13
10000.0,13000.0,30,Yes,Bad,32,Savings,UBA,Permanent,10000.0,13000.0,30,26,30,26
40000.0,44000.0,30,Yes,Good,42,Other,Stanbic IBTC,Self-Employed,40000.0,44000.0,30,29,30,29
10000.0,11500.0,15,Yes,Good,25,Other,FCMB,Permanent,10000.0,11500.0,15,33,15,33
10000.0,13000.0,30,Yes,Bad,30,Savings,Stanbic IBTC,Permanent,10000.0,13000.0,30,59,30,59
30000.0,34500.0,30,Yes,Good,35,Other,GT Bank,Permanent,10000.0,13000.0,30,34,30,34
10000.0,13000.0,30,Yes,Bad,32,Savings,GT Bank,Permanent,10000.0,11500.0,15,30,16,30
10000.0,11500.0,15,Yes,Good,34,Savings,GT Bank,Undisclosed,10000.0,11500.0,15,13,15,13
50000.0,57500.0,90,Yes,Good,36,Other,GT Bank,Permanent,50000.0,55000.0,60,26,30,26
15000.0,17250.0,30,Yes,Good,27,Savings,Zenith Bank,Student,10000.0,13000.0,30,27,30,27
10000.0,11500.0,15,Yes,Bad,34,Savings,Zenith Bank,Permanent,10000.0,11500.0,15,15,15,15
10000.0,11500.0,15,Yes,Good,43,Current,Stanbic IBTC,Permanent,10000.0,11500.0,15,21,18,21
10000.0,13000.0,30,Yes,Good,36,Savings,GT Bank,Permanent,10000.0,13000.0,30,32,32,32
10000.0,11500.0,15,Yes,Good,28,Savings,UBA,Permanent,10000.0,13000.0,30,29,30,29
10000.0,13000.0,30,Yes,Good,35,Savings,Zenith Bank,Permanent,10000.0,13000.0,30,20,32,20
10000.0,11500.0,15,Yes,Good,35,Savings,GT Bank,Permanent,10000.0,11500.0,15,15,15,15
20000.0,24500.0,30,Yes,Good,34,Savings,Fidelity Bank,Permanent,20000.0,24500.0,30,27,30,27
15000.0,16687.5,15,Yes,Good,27,Other,Access Bank,Permanent,20000.0,21900.0,15,13,16,13
10000.0,12500.0,30,Yes,Good,31,Savings,UBA,Permanent,10000.0,13000.0,30,15,30,15
20000.0,24500.0,30,Yes,Good,41,Other,GT Bank,Permanent,10000.0,13000.0,30,31,30,31
20000.0,24500.0,30,Yes,Good,38,Savings,Fidelity Bank,Undisclosed,10000.0,13000.0,30,29,30,29
40000.0,44000.0,30,Yes,Bad,40,Other,GT Bank,Self-Employed,20000.0,24500.0,30,15,30,15
20000.0,24500.0,30,Yes,Good,29,Savings,GT Bank,Self-Employed,20000.0,23800.0,30,11,30,11
10000.0,11500.0,15,Yes,Good,36,Savings,Zenith Bank,Undisclosed,10000.0,11500.0,15,17,15,17
10000.0,13000.0,30,Yes,Good,32,Savings,GT Bank,Permanent,10000.0,13000.0,30,25,30,25
10000.0,13000.0,30,Yes,Good,32,Savings,UBA,Permanent,10000.0,13000.0,30,28,30,28
10000.0,10750.0,15,Yes,Good,26,Savings,GT Bank,Permanent,10000.0,11500.0,15,17,16,17
20000.0,24500.0,30,Yes,Good,29,Savings,UBA,Permanent,10000.0,13000.0,30,28,30,28
10000.0,13000.0,30,Yes,Good,34,Savings,Access Bank,Permanent,10000.0,13000.0,30,9,30,9
20000.0,24500.0,30,Yes,Good,32,Other,Stanbic IBTC,Permanent,20000.0,24000.0,30,30,30,30
10000.0,13000.0,30,Yes,Good,33,Savings,Diamond Bank,Permanent,10000.0,13000.0,30,32,32,32
10000.0,13000.0,30,Yes,Bad,24,Savings,First Bank,Undisclosed,10000.0,13000.0,30,40,32,40
10000.0,13000.0,30,Yes,Good,30,Savings,UBA,Permanent,10000.0,13000.0,30,18,31,18
10000.0,13000.0,30,Yes,Good,31,Savings,GT Bank,Permanent,10000.0,13000.0,30,25,32,25
10000.0,11500.0,15,Yes,Good,27,Savings,Diamond Bank,Permanent,10000.0,13000.0,30,33,32,33
10000.0,11500.0,15,Yes,Good,28,Savings,EcoBank,Permanent,10000.0,11500.0,15,8,17,8
30000.0,34500.0,30,Yes,Good,27,Savings,GT Bank,Self-Employed,10000.0,11450.0,15,14,15,14
20000.0,24500.0,30,Yes,Bad,31,Savings,First Bank,Undisclosed,10000.0,11500.0,15,0,15,0
10000.0,13000.0,30,Yes,Bad,26,Savings,GT Bank,Permanent,10000.0,13000.0,30,24,30,24
10000.0,13000.0,30,Yes,Good,34,Savings,GT Bank,Permanent,10000.0,11500.0,15,16,17,16
10000.0,11500.0,15,Yes,Good,26,Savings,First Bank,Undisclosed,10000.0,11500.0,15,16,15,16
10000.0,11500.0,15,Yes,Bad,26,Savings,GT Bank,Undisclosed,10000.0,11500.0,15,17,17,17
10000.0,13000.0,30,Yes,Good,34,Other,Access Bank,Permanent,10000.0,13000.0,30,58,32,58
50000.0,52500.0,30,Yes,Good,35,Other,GT Bank,Self-Employed,40000.0,44800.0,30,28,31,28
10000.0,13000.0,30,Yes,Bad,31,Savings,UBA,Permanent,10000.0,13000.0,30,34,33,33
10000.0,13000.0,30,Yes,Good,49,Current,Diamond Bank,Permanent,10000.0,13000.0,30,16,32,16
10000.0,13000.0,30,Yes,Good,39,Current,Union Bank,Permanent,10000.0,13000.0,30,33,30,33
10000.0,13000.0,30,Yes,Bad,38,Savings,Access Bank,Permanent,10000.0,11500.0,15,15,16,15
30000.0,34500.0,30,Yes,Good,33,Savings,GT Bank,Undisclosed,20000.0,22250.0,15,15,15,15
10000.0,11500.0,15,Yes,Good,42,Savings,EcoBank,Permanent,10000.0,11500.0,15,9,15,9
10000.0,11500.0,15,Yes,Good,36,Savings,First Bank,Undisclosed,10000.0,11500.0,15,30,15,30
20000.0,24500.0,30,Yes,Bad,28,Savings,GT Bank,Permanent,10000.0,13000.0,30,29,33,29
10000.0,13000.0,30,Yes,Bad,35,Other,GT Bank,Permanent,10000.0,13000.0,30,28,30,28
10000.0,13000.0,30,Yes,Bad,34,Savings,GT Bank,Permanent,10000.0,13000.0,30,28,31,28
20000.0,24500.0,30,Yes,Good,34,Savings,Stanbic IBTC,Permanent,10000.0,11500.0,15,15,15,15
20000.0,24500.0,30,Yes,Good,30,Savings,Wema Bank,Undisclosed,20000.0,24500.0,30,31,31,31
10000.0,13000.0,30,Yes,Good,35,Savings,UBA,Permanent,10000.0,13000.0,30,29,30,29
10000.0,11500.0,15,Yes,Good,22,Savings,Access Bank,Permanent,10000.0,11500.0,15,23,17,23
10000.0,13000.0,30,Yes,Good,30,Other,GT Bank,Permanent,10000.0,11500.0,15,20,18,20
10000.0,11500.0,15,Yes,Good,25,Savings,First Bank,Permanent,10000.0,11500.0,15,11,15,11
15000.0,16687.5,15,Yes,Bad,43,Savings,Sterling Bank,Undisclosed,10000.0,11500.0,15,13,16,13
10000.0,11500.0,15,Yes,Bad,31,Savings,GT Bank,Undisclosed,10000.0,11500.0,15,12,17,12
20000.0,24500.0,30,Yes,Good,22,Savings,Stanbic IBTC,Permanent,10000.0,13000.0,30,20,30,20
20000.0,24500.0,30,Yes,Good,43,Savings,FCMB,Undisclosed,10000.0,13000.0,30,30,30,30
10000.0,13000.0,30,Yes,Bad,22,Savings,Access Bank,Undisclosed,10000.0,13000.0,30,17,30,17
10000.0,13000.0,30,Yes,Bad,30,Savings,GT Bank,Undisclosed,10000.0,11500.0,15,10,17,10
10000.0,13000.0,30,Yes,Bad,37,Savings,GT Bank,Undisclosed,10000.0,13000.0,30,40,32,40
40000.0,44000.0,30,Yes,Bad,30,Savings,GT Bank,Self-Employed,20000.0,21900.0,15,14,15,14
10000.0,13000.0,30,Yes,Bad,29,Savings,Access Bank,Permanent,10000.0,11500.0,15,17,16,17
10000.0,13000.0,30,Yes,Bad,36,Other,First Bank,Self-Employed,20000.0,23800.0,30,3,30,3
40000.0,44000.0,30,Yes,Good,33,Savings,GT Bank,Permanent,30000.0,34500.0,30,34,31,34
30000.0,33000.0,30,Yes,Good,31,Savings,Stanbic IBTC,Permanent,40000.0,48000.0,60,48,31,27
10000.0,13000.0,30,Yes,Bad,41,Savings,GT Bank,Permanent,10000.0,13000.0,30,30,30,30
10000.0,11500.0,15,Yes,Bad,30,Savings,First Bank,Permanent,10000.0,11500.0,15,21,16,21
40000.0,48000.0,60,Yes,Good,24,Other,First Bank,Student,40000.0,48000.0,60,47,30,30
20000.0,24500.0,30,Yes,Good,28,Savings,GT Bank,Permanent,10000.0,13000.0,30,29,30,29
10000.0,13000.0,30,Yes,Good,38,Savings,UBA,Permanent,10000.0,13000.0,30,24,30,24
10000.0,13000.0,30,Yes,Good,30,Savings,Zenith Bank,Permanent,10000.0,13000.0,30,30,30,30
10000.0,13000.0,30,Yes,Good,34,Savings,EcoBank,Permanent,10000.0,11500.0,15,17,17,17
40000.0,48000.0,60,Yes,Good,35,Savings,FCMB,Permanent,30000.0,32250.0,15,13,17,13
10000.0,13000.0,30,Yes,Good,36,Savings,Diamond Bank,Undisclosed,10000.0,11500.0,15,12,15,12
20000.0,24500.0,30,Yes,Bad,29,Savings,GT Bank,Permanent,10000.0,11000.0,15,16,15,16
10000.0,13000.0,30,Yes,Good,27,Savings,UBA,Permanent,10000.0,13000.0,30,5,32,5
20000.0,24500.0,30,Yes,Good,39,Savings,Diamond Bank,Permanent,10000.0,13000.0,30,29,30,29
20000.0,23000.0,30,Yes,Good,32,Savings,GT Bank,Permanent,10000.0,13000.0,30,14,30,14
20000.0,22250.0,15,Yes,Good,25,Savings,Diamond Bank,Permanent,10000.0,11500.0,15,13,16,13
10000.0,13000.0,30,Yes,Good,33,Savings,GT Bank,Permanent,10000.0,13000.0,30,30,32,30
10000.0,11500.0,15,Yes,Good,32,Savings,GT Bank,Undisclosed,10000.0,11500.0,15,15,15,15
10000.0,11500.0,15,Yes,Bad,33,Other,GT Bank,Permanent,10000.0,11500.0,15,17,15,17
20000.0,24500.0,30,Yes,Good,49,Other,GT Bank,Self-Employed,10000.0,13000.0,30,27,34,27
10000.0,11500.0,15,Yes,Good,26,Savings,GT Bank,Permanent,10000.0,11500.0,15,15,15,15
10000.0,13000.0,30,Yes,Good,35,Savings,GT Bank,Permanent,10000.0,13000.0,30,31,30,31
10000.0,13000.0,30,Yes,Good,32,Savings,GT Bank,Permanent,10000.0,13000.0,30,15,30,15
10000.0,13000.0,30,Yes,Bad,36,Savings,Stanbic IBTC,Permanent,10000.0,13000.0,30,33,31,33
20000.0,24000.0,30,Yes,Bad,36,Savings,Zenith Bank,Permanent,10000.0,13000.0,30,3,31,3
30000.0,33000.0,30,Yes,Bad,25,Savings,EcoBank,Permanent,20000.0,21500.0,15,8,15,8
10000.0,13000.0,30,Yes,Good,28,Other,GT Bank,Permanent,20000.0,23800.0,30,87,30,87
30000.0,33000.0,30,Yes,Good,29,Other,Standard Chartered,Permanent,10000.0,10750.0,15,7,15,7
40000.0,44000.0,30,Yes,Good,34,Other,Diamond Bank,Self-Employed,30000.0,32250.0,15,15,15,15
10000.0,13000.0,30,Yes,Good,30,Savings,Access Bank,Permanent,10000.0,13000.0,30,36,31,36
10000.0,13000.0,30,Yes,Good,23,Savings,Diamond Bank,Permanent,10000.0,13000.0,30,29,32,29
10000.0,13000.0,30,Yes,Good,29,Savings,GT Bank,Permanent,10000.0,11500.0,15,12,15,12
10000.0,13000.0,30,Yes,Good,40,Savings,UBA,Permanent,10000.0,13000.0,30,30,30,30
10000.0,13000.0,30,Yes,Good,34,Savings,GT Bank,Permanent,10000.0,11500.0,15,15,15,15
30000.0,34500.0,30,Yes,Good,41,Savings,Diamond Bank,Permanent,30000.0,34500.0,30,20,30,20
10000.0,11500.0,15,Yes,Good,32,Savings,UBA,Permanent,10000.0,11500.0,30,15,20,15
10000.0,11500.0,15,Yes,Good,27,Savings,GT Bank,Permanent,10000.0,13000.0,30,30,30,30
10000.0,13000.0,30,Yes,Good,24,Savings,Zenith Bank,Permanent,10000.0,13000.0,30,27,31,27
10000.0,13000.0,30,Yes,Good,33,Savings,Stanbic IBTC,Permanent,10000.0,13000.0,30,22,30,22
10000.0,13000.0,30,Yes,Bad,28,Savings,Access Bank,Permanent,10000.0,13000.0,30,28,30,28
20000.0,22250.0,15,Yes,Bad,29,Savings,GT Bank,Permanent,10000.0,11500.0,15,9,15,9
10000.0,13000.0,30,Yes,Good,36,Savings,Fidelity Bank,Permanent,10000.0,13000.0,30,29,32,29
10000.0,13000.0,30,Yes,Good,29,Savings,First Bank,Permanent,10000.0,11500.0,15,17,17,17
10000.0,12250.0,30,Yes,Good,22,Savings,GT Bank,Permanent,10000.0,13000.0,30,34,31,34
40000.0,44000.0,30,Yes,Good,31,Other,Diamond Bank,Permanent,20000.0,23800.0,30,29,33,29
10000.0,13000.0,30,Yes,Good,32,Savings,Access Bank,Permanent,10000.0,13000.0,30,36,30,36
30000.0,34500.0,30,Yes,Good,46,Other,Heritage Bank,Permanent,20000.0,23800.0,30,21,32,20
10000.0,13000.0,30,Yes,Good,40,Savings,GT Bank,Permanent,10000.0,13000.0,30,32,32,32
40000.0,44000.0,30,Yes,Good,39,Other,Stanbic IBTC,Permanent,30000.0,34500.0,30,23,30,23
10000.0,11500.0,15,Yes,Good,28,Savings,GT Bank,Permanent,10000.0,13000.0,30,33,32,33
10000.0,13000.0,30,Yes,Good,43,Other,First Bank,Permanent,10000.0,13000.0,30,30,30,30
10000.0,13000.0,30,Yes,Good,27,Savings,First Bank,Undisclosed,10000.0,11500.0,15,12,17,12
20000.0,24500.0,30,Yes,Bad,40,Savings,Skye Bank,Permanent,10000.0,11500.0,15,1,15,1
10000.0,13000.0,30,Yes,Good,30,Other,Stanbic IBTC,Permanent,10000.0,13000.0,30,54,31,54
10000.0,11500.0,15,Yes,Good,32,Savings,UBA,Undisclosed,10000.0,11500.0,15,16,16,16
10000.0,13000.0,30,Yes,Good,23,Savings,Access Bank,Permanent,10000.0,11500.0,15,19,17,19
10000.0,13000.0,30,Yes,Good,39,Savings,First Bank,Permanent,10000.0,11500.0,15,14,15,14
20000.0,24000.0,30,Yes,Good,32,Savings,GT Bank,Permanent,10000.0,12500.0,30,26,32,26
15000.0,18375.0,30,Yes,Good,23,Other,Zenith Bank,Permanent,10000.0,13000.0,30,31,32,31
40000.0,48000.0,60,Yes,Good,42,Savings,First Bank,Self-Employed,10000.0,11500.0,15,7,15,7
20000.0,24500.0,30,Yes,Good,31,Savings,GT Bank,Permanent,10000.0,11000.0,15,15,15,15
10000.0,13000.0,30,Yes,Good,37,Savings,First Bank,Permanent,10000.0,13000.0,30,30,32,30
10000.0,13000.0,30,Yes,Good,38,Savings,UBA,Permanent,10000.0,11500.0,15,15,15,15
10000.0,13000.0,30,Yes,Good,35,Savings,GT Bank,Permanent,10000.0,11500.0,15,16,15,16
10000.0,13000.0,30,Yes,Good,25,Savings,GT Bank,Permanent,10000.0,11500.0,15,11,16,11
30000.0,39000.0,60,Yes,Good,28,Savings,First Bank,Undisclosed,20000.0,21400.0,15,13,15,13
20000.0,24500.0,30,Yes,Good,25,Savings,Access Bank,Undisclosed,10000.0,13000.0,30,29,30,29
10000.0,13000.0,30,Yes,Good,38,Savings,FCMB,Permanent,10000.0,11125.0,15,15,15,15
30000.0,33999.9,30,Yes,Good,28,Savings,UBA,Permanent,30000.0,34400.0,30,21,30,21
10000.0,13000.0,30,Yes,Good,44,Savings,GT Bank,Permanent,10000.0,13000.0,30,30,30,30
10000.0,11500.0,15,Yes,Good,26,Savings,GT Bank,Undisclosed,10000.0,11500.0,15,13,15,13
10000.0,13000.0,30,Yes,Good,31,Savings,Access Bank,Undisclosed,10000.0,13000.0,30,27,30,27
10000.0,13000.0,30,Yes,Good,36,Savings,Stanbic IBTC,Permanent,10000.0,13000.0,30,31,32,31
30000.0,39000.0,60,Yes,Good,39,Savings,Stanbic IBTC,Permanent,20000.0,24000.0,30,24,31,24
10000.0,11500.0,15,Yes,Good,32,Savings,GT Bank,Permanent,10000.0,11500.0,15,17,15,17
10000.0,13000.0,30,Yes,Bad,28,Savings,GT Bank,Undisclosed,10000.0,13000.0,30,28,30,28
10000.0,13000.0,30,Yes,Bad,28,Savings,Heritage Bank,Permanent,10000.0,13000.0,30,59,30,59
20000.0,24500.0,30,Yes,Good,29,Savings,UBA,Undisclosed,10000.0,11500.0,15,14,16,14
10000.0,13000.0,30,Yes,Good,38,Savings,Diamond Bank,Undisclosed,10000.0,13000.0,30,28,32,28
20000.0,24500.0,30,Yes,Good,24,Other,Access Bank,Student,10000.0,11500.0,15,17,16,17
30000.0,34500.0,30,Yes,Good,29,Savings,GT Bank,Permanent,10000.0,11500.0,15,14,17,14
20000.0,24500.0,30,Yes,Good,36,Savings,GT Bank,Undisclosed,10000.0,11500.0,15,14,15,14
15000.0,18375.0,30,Yes,Bad,30,Savings,First Bank,Undisclosed,10000.0,13000.0,30,30,30,30
30000.0,34500.0,30,Yes,Bad,37,Savings,Stanbic IBTC,Permanent,20000.0,24000.0,30,15,32,15
10000.0,11500.0,15,Yes,Bad,33,Savings,GT Bank,Undisclosed,10000.0,13000.0,30,35,30,35
10000.0,13000.0,30,Yes,Bad,29,Savings,UBA,Permanent,10000.0,13000.0,30,28,31,28
40000.0,48000.0,60,Yes,Bad,33,Other,GT Bank,Permanent,20000.0,21900.0,15,14,15,14
30000.0,39000.0,60,Yes,Bad,37,Other,GT Bank,Permanent,10000.0,11500.0,15,14,15,14
30000.0,39000.0,60,Yes,Good,38,Other,Standard Chartered,Permanent,10000.0,13000.0,30,33,31,32
50000.0,52500.0,30,Yes,Good,31,Other,First Bank,Self-Employed,30000.0,32250.0,15,9,15,9
30000.0,39000.0,60,Yes,Good,37,Other,GT Bank,Permanent,20000.0,24500.0,30,6,30,6
30000.0,34500.0,30,Yes,Good,36,Other,GT Bank,Permanent,10000.0,13000.0,30,36,30,36
30000.0,34500.0,30,Yes,Good,38,Savings,Access Bank,Self-Employed,30000.0,34500.0,30,30,30,30
10000.0,13000.0,30,Yes,Good,41,Savings,First Bank,Permanent,10000.0,13000.0,30,17,31,17
10000.0,12500.0,30,Yes,Good,34,Savings,Zenith Bank,Undisclosed,10000.0,11500.0,15,10,15,10
15000.0,16687.5,15,Yes,Good,35,Savings,Stanbic IBTC,Permanent,10000.0,11500.0,15,13,16,13
10000.0,13000.0,30,Yes,Good,32,Savings,Diamond Bank,Undisclosed,10000.0,13000.0,30,26,30,26
30000.0,39000.0,60,Yes,Good,30,Savings,Diamond Bank,Self-Employed,20000.0,22250.0,15,16,16,16
10000.0,11500.0,15,Yes,Good,34,Savings,GT Bank,Permanent,15000.0,16687.5,15,20,15,20
10000.0,13000.0,30,Yes,Bad,33,Other,Zenith Bank,Permanent,10000.0,13000.0,30,34,31,34
10000.0,13000.0,30,Yes,Bad,27,Savings,Fidelity Bank,Permanent,10000.0,13000.0,30,29,32,29
10000.0,13000.0,30,Yes,Good,30,Savings,Skye Bank,Permanent,10000.0,13000.0,30,3,30,3
10000.0,13000.0,30,Yes,Good,35,Savings,GT Bank,Undisclosed,10000.0,13000.0,30,28,30,28
10000.0,12500.0,30,Yes,Good,35,Savings,GT Bank,Permanent,10000.0,11500.0,15,14,16,14
50000.0,55000.0,60,Yes,Good,35,Savings,First Bank,Permanent,40000.0,44800.0,30,31,30,30
10000.0,11500.0,15,Yes,Good,28,Savings,UBA,Permanent,10000.0,11500.0,15,19,15,19
10000.0,11500.0,30,Yes,Good,40,Savings,GT Bank,Permanent,10000.0,13000.0,30,29,32,29
10000.0,13000.0,30,Yes,Good,26,Savings,Diamond Bank,Student,10000.0,13000.0,30,38,30,38
20000.0,24500.0,30,Yes,Good,31,Savings,Diamond Bank,Undisclosed,10000.0,11500.0,15,17,17,17
30000.0,34500.0,30,Yes,Good,35,Other,Stanbic IBTC,Permanent,20000.0,23800.0,30,20,30,20
10000.0,13000.0,30,Yes,Good,27,Other,Zenith Bank,Permanent,10000.0,11500.0,15,13,15,13
10000.0,13000.0,30,Yes,Good,25,Savings,GT Bank,Permanent,10000.0,13000.0,30,11,30,11
20000.0,24500.0,30,Yes,Good,42,Savings,First Bank,Undisclosed,20000.0,24500.0,30,30,30,30
10000.0,12250.0,30,Yes,Good,24,Savings,GT Bank,Permanent,10000.0,13000.0,30,30,30,30
40000.0,44000.0,30,Yes,Good,36,Other,GT Bank,Self-Employed,10000.0,11500.0,15,7,15,7
10000.0,13000.0,30,Yes,Good,36,Savings,First Bank,Permanent,10000.0,13000.0,30,30,30,30
30000.0,39000.0,60,Yes,Good,39,Other,GT Bank,Permanent,10000.0,13000.0,30,29,30,29
10000.0,13000.0,30,Yes,Good,32,Savings,First Bank,Permanent,10000.0,13000.0,30,26,31,26
10000.0,13000.0,30,Yes,Good,49,Savings,GT Bank,Permanent,10000.0,13000.0,30,28,31,28
60000.0,68100.0,90,Yes,Good,27,Other,GT Bank,Permanent,50000.0,57500.0,90,32,30,30
30000.0,34500.0,30,Yes,Good,23,Other,Zenith Bank,Permanent,10000.0,11125.0,15,6,15,6
30000.0,34500.0,30,Yes,Good,38,Savings,GT Bank,Permanent,20000.0,23800.0,30,27,30,27
20000.0,24500.0,30,Yes,Good,27,Savings,First Bank,Permanent,10000.0,13000.0,30,27,32,27
40000.0,44000.0,30,Yes,Good,55,Other,GT Bank,Self-Employed,40000.0,44000.0,30,23,30,23
30000.0,34500.0,30,Yes,Good,54,Other,First Bank,Permanent,10000.0,11500.0,15,15,15,11
20000.0,24500.0,30,Yes,Good,35,Other,Keystone Bank,Permanent,10000.0,13000.0,30,35,30,34
20000.0,22250.0,15,Yes,Good,33,Savings,GT Bank,Permanent,10000.0,11500.0,15,17,18,17
20000.0,24500.0,30,Yes,Good,32,Savings,Access Bank,Undisclosed,10000.0,11500.0,15,16,16,16
10000.0,11500.0,15,Yes,Good,33,Savings,First Bank,Permanent,10000.0,11500.0,15,17,17,17
10000.0,13000.0,30,Yes,Bad,34,Savings,UBA,Permanent,10000.0,13000.0,30,28,33,28
10000.0,11500.0,15,Yes,Bad,38,Savings,GT Bank,Undisclosed,10000.0,11500.0,15,8,15,8
10000.0,13000.0,30,Yes,Bad,45,Savings,Stanbic IBTC,Undisclosed,10000.0,13000.0,30,30,30,30
20000.0,24500.0,30,Yes,Bad,36,Savings,UBA,Undisclosed,10000.0,13000.0,30,30,32,30
10000.0,11500.0,15,Yes,Good,45,Current,Diamond Bank,Permanent,10000.0,11500.0,15,13,18,13
30000.0,34500.0,30,Yes,Good,35,Savings,EcoBank,Permanent,10000.0,11500.0,15,28,15,28
30000.0,34500.0,30,Yes,Good,40,Other,Zenith Bank,Self-Employed,30000.0,34400.0,30,28,30,28
40000.0,44000.0,30,Yes,Good,42,Savings,GT Bank,Self-Employed,30000.0,34500.0,30,30,30,30
10000.0,11500.0,15,Yes,Bad,27,Savings,Zenith Bank,Student,10000.0,13000.0,30,46,30,46
10000.0,13000.0,30,Yes,Good,37,Savings,First Bank,Permanent,10000.0,13000.0,30,27,32,27
30000.0,34500.0,30,Yes,Good,25,Savings,Access Bank,Permanent,20000.0,24500.0,30,31,30,31
10000.0,13000.0,30,Yes,Good,36,Savings,Zenith Bank,Permanent,10000.0,13000.0,30,23,30,23
40000.0,44000.0,60,Yes,Good,34,Other,GT Bank,Permanent,40000.0,48000.0,60,30,30,30
10000.0,11500.0,15,Yes,Good,29,Savings,First Bank,Permanent,10000.0,11500.0,15,14,15,14
50000.0,57500.0,90,Yes,Good,24,Other,Stanbic IBTC,Student,40000.0,44000.0,30,27,31,27
10000.0,13000.0,30,Yes,Good,35,Savings,First Bank,Permanent,10000.0,13000.0,30,30,30,30
30000.0,34500.0,30,Yes,Good,33,Savings,FCMB,Permanent,10000.0,11500.0,15,11,15,11
20000.0,24500.0,30,Yes,Good,44,Savings,GT Bank,Undisclosed,10000.0,11500.0,15,14,15,14
40000.0,44000.0,30,Yes,Good,40,Other,GT Bank,Self-Employed,30000.0,34400.0,30,28,30,28
20000.0,22250.0,15,Yes,Bad,35,Savings,Access Bank,Permanent,10000.0,13000.0,30,31,32,31
20000.0,24500.0,30,Yes,Good,39,Savings,GT Bank,Undisclosed,20000.0,24500.0,30,26,30,26
10000.0,11500.0,15,Yes,Good,31,Savings,GT Bank,Permanent,10000.0,11500.0,15,15,15,15
40000.0,48000.0,60,Yes,Good,28,Other,Zenith Bank,Permanent,10000.0,11500.0,15,7,15,7
10000.0,13000.0,30,Yes,Good,26,Savings,Access Bank,Permanent,10000.0,11500.0,15,21,18,21
10000.0,13000.0,30,Yes,Good,32,Savings,GT Bank,Permanent,10000.0,13000.0,30,25,30,25
10000.0,11500.0,15,Yes,Good,31,Savings,GT Bank,Permanent,10000.0,13000.0,30,10,32,10
10000.0,13000.0,30,Yes,Good,27,Savings,UBA,Permanent,10000.0,11500.0,15,15,15,15
10000.0,13000.0,30,Yes,Good,39,Savings,EcoBank,Undisclosed,10000.0,13000.0,30,28,30,28
40000.0,44000.0,30,Yes,Good,22,Other,GT Bank,Student,30000.0,34400.0,30,27,32,27
40000.0,44000.0,30,Yes,Good,23,Other,Diamond Bank,Permanent,30000.0,34400.0,30,31,30,31
30000.0,34500.0,30,Yes,Good,30,Savings,GT Bank,Self-Employed,30000.0,34400.0,30,29,32,29
10000.0,13000.0,30,Yes,Good,42,Savings,GT Bank,Permanent,10000.0,13000.0,30,29,32,29
20000.0,22250.0,15,Yes,Good,29,Savings,First Bank,Permanent,10000.0,11500.0,15,14,17,14
10000.0,13000.0,30,Yes,Bad,33,Savings,Zenith Bank,Permanent,10000.0,13000.0,30,28,32,28
10000.0,13000.0,30,Yes,Good,31,Savings,Diamond Bank,Permanent,10000.0,13000.0,30,9,31,9
10000.0,11500.0,15,Yes,Good,24,Savings,GT Bank,Student,10000.0,11500.0,15,9,15,9
30000.0,34500.0,30,Yes,Good,36,Other,GT Bank,Permanent,15000.0,16687.5,15,14,15,14
40000.0,44000.0,30,Yes,Good,34,Other,GT Bank,Self-Employed,10000.0,11500.0,15,17,17,17
20000.0,24500.0,30,Yes,Good,32,Other,GT Bank,Permanent,10000.0,11500.0,15,11,15,11
10000.0,13000.0,30,Yes,Good,32,Savings,Skye Bank,Permanent,10000.0,13000.0,30,24,32,24
10000.0,11500.0,15,Yes,Good,40,Current,GT Bank,Permanent,10000.0,11500.0,15,9,15,9
15000.0,16687.5,15,Yes,Good,30,Savings,GT Bank,Permanent,20000.0,22250.0,15,7,15,7
20000.0,24500.0,30,Yes,Good,27,Savings,GT Bank,Undisclosed,10000.0,13000.0,30,26,30,26
10000.0,13000.0,30,Yes,Good,33,Savings,Standard Chartered,Permanent,10000.0,13000.0,30,85,34,85
10000.0,13000.0,30,Yes,Good,48,Savings,GT Bank,Permanent,10000.0,11500.0,15,26,17,26
10000.0,11500.0,15,Yes,Good,36,Savings,UBA,Undisclosed,10000.0,13000.0,30,28,30,28
